Date,x_Oil,x_DXY,x_VIX,y_EM_Spread,x_HY_Spread,EM_Spread_raw,EM_Spread_prev,x_Oil_chg,x_DXY_chg,x_VIX_chg,y_EM_Spread_chg,x_HY_Spread_chg,x_Oil_carry_rtn,x_Oil_price_rtn,x_Oil_total_rtn,x_DXY_carry_rtn,x_DXY_price_rtn,x_DXY_total_rtn,x_VIX_carry_rtn,x_VIX_price_rtn,x_VIX_total_rtn,y_EM_Spread_carry_rtn,y_EM_Spread_price_rtn,y_EM_Spread_total_rtn,x_HY_Spread_carry_rtn,x_HY_Spread_price_rtn,x_HY_Spread_total_rtn,y_EM_Spread_pred,y_EM_Spread_resid,y_EM_Spread_pred_v2,y_EM_Spread_pred_val_v2,x_Oil_total_rtn_coeff,x_DXY_total_rtn_coeff,x_VIX_total_rtn_coeff,x_HY_Spread_total_rtn_coeff,y_EM_Spread_pred_val,y_EM_Spread_resid_val,y_EM_Spread_resid_val_v2,EM_Spread_Actual,y_EM_Spread_resid_v2,Pred_dir,y_EM_Spread_chg_abs
2014-07-08,103.4,80.179,11.98,269,3.33,269,266.0,-1.009999999999991,-0.47400000000000375,0.8300000000000001,3.0,-0.020000000000000018,0.0,-0.009673402930753694,-0.009673402930753694,0.0,-0.005877028752805269,-0.005877028752805269,0.0,0.07443946188340811,0.07443946188340811,0.002888888888888889,-0.0015,0.0013888888888888892,0.003,0.0008000000000000007,0.003800000000000001,0,0,-0.003934857190807631,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,273.86971438161527,-4.8697143816152675,4.8697143816152675,-0.0015,0.002434857190807631,1,3.0
2014-08-05,97.38,81.328,16.87,298,4.01,298,269.0,-6.02000000000001,1.149000000000001,4.890000000000001,29.0,0.6799999999999997,0.0,-0.058220502901354054,-0.058220502901354054,0.0,0.01433043565023251,0.01433043565023251,0.0,0.40818030050083465,0.40818030050083465,0.002888888888888889,-0.0145,-0.011611111111111112,0.003,-0.027199999999999988,-0.02419999999999999,0,0,-0.026865624085028347,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,322.7312481700567,-24.731248170056688,24.731248170056688,-0.0145,0.012365624085028346,1,29.0
2014-09-03,95.54,82.865,12.36,291,3.65,291,298.0,-1.8399999999999892,1.536999999999992,-4.510000000000002,-7.0,-0.3599999999999999,0.0,-0.01889505031834038,-0.01889505031834038,0.0,0.01889878024788505,0.01889878024788505,0.0,-0.2673384706579728,-0.2673384706579728,0.002888888888888889,0.0035,0.006388888888888889,0.003,0.014399999999999994,0.017399999999999995,0,0,0.008324692209104003,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,281.350615581792,9.649384418208001,9.649384418208001,0.0035,0.004824692209104003,1,7.0
2014-10-01,90.73,85.97200000000001,16.71,318,4.28,318,291.0,-4.810000000000002,3.1070000000000135,4.350000000000001,27.0,0.6300000000000003,0.0,-0.050345405065940985,-0.050345405065940985,0.0,0.03749472032824497,0.03749472032824497,0.0,0.3519417475728157,0.3519417475728157,0.002888888888888889,-0.0135,-0.010611111111111111,0.003,-0.025200000000000014,-0.022200000000000015,0,0,-0.02648990201266203,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,343.97980402532403,-25.97980402532403,25.97980402532403,-0.0135,0.01298990201266203,1,27.0
2014-10-29,82.2,85.95200000000001,15.15,316,4.17,316,318.0,-8.530000000000001,-0.01999999999999602,-1.5600000000000005,-2.0,-0.11000000000000032,0.0,-0.09401520996362833,-0.09401520996362833,0.0,-0.00023263388079830527,-0.00023263388079830527,0.0,-0.09335727109515268,-0.09335727109515268,0.002888888888888889,0.001,0.003888888888888889,0.003,0.004400000000000012,0.0074000000000000125,0,0,-0.001124667355881683,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,320.24933471176337,-4.2493347117633675,4.2493347117633675,0.001,0.002124667355881683,0,2.0
2014-11-26,73.69,87.60700000000001,12.07,331,4.42,331,316.0,-8.510000000000005,1.6550000000000011,-3.08,15.0,0.25,0.0,-0.1035279805352799,-0.1035279805352799,0.0,0.01925493298585268,0.01925493298585268,0.0,-0.2033003300330033,-0.2033003300330033,0.002888888888888889,-0.0075,-0.004611111111111111,0.003,-0.01,-0.007,0,0,-0.004154655209928549,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,324.30931041985707,6.69068958014293,6.69068958014293,-0.0075,0.003345344790071451,1,15.0
2014-12-26,54.73,90.03,14.5,382,4.75,382,331.0,-18.96,2.4229999999999876,2.4299999999999997,51.0,0.33000000000000007,0.0,-0.25729406975166236,-0.25729406975166236,0.0,0.02765760726882549,0.02765760726882549,0.0,0.20132560066280036,0.20132560066280036,0.002888888888888889,-0.0255,-0.02261111111111111,0.003,-0.013200000000000003,-0.010200000000000004,0,0,-0.024717625895293707,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,380.4352517905874,1.5647482094125849,1.5647482094125849,-0.0255,0.0007823741047062911,1,51.0
2015-01-27,46.23,94.022,17.22,416,5.02,416,382.0,-8.5,3.9920000000000044,2.719999999999999,34.0,0.2699999999999996,0.0,-0.15530787502283938,-0.15530787502283938,0.0,0.044340775297123214,0.044340775297123214,0.0,0.1875862068965517,0.1875862068965517,0.002888888888888889,-0.017,-0.014111111111111112,0.003,-0.010799999999999983,-0.007799999999999983,0,0,-0.02146745944075802,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,424.93491888151607,-8.934918881516069,8.934918881516069,-0.017,0.00446745944075802,1,34.0
2015-02-25,50.39,94.213,13.84,385,4.43,385,416.0,4.160000000000004,0.1909999999999883,-3.379999999999999,-31.0,-0.5899999999999999,0.0,0.08998485831711012,0.08998485831711012,0.0,0.0020314394503413435,0.0020314394503413435,0.0,-0.19628339140534257,-0.19628339140534257,0.002888888888888889,0.0155,0.01838888888888889,0.003,0.023599999999999996,0.026599999999999995,0,0,0.014478049219787233,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,387.0439015604255,-2.0439015604255246,2.0439015604255246,0.0155,0.0010219507802127666,1,31.0
2015-03-25,48.66,96.979,15.44,380,4.65,380,385.0,-1.730000000000004,2.7660000000000053,1.5999999999999996,-5.0,0.22000000000000064,0.0,-0.03433220877158172,-0.03433220877158172,0.0,0.029359005657393356,0.029359005657393356,0.0,0.11560693641618491,0.11560693641618491,0.002888888888888889,0.0025,0.005388888888888889,0.003,-0.008800000000000025,-0.005800000000000025,0,0,-0.01256874097397488,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,410.13748194794977,-30.137481947949766,30.137481947949766,0.0025,0.01506874097397488,0,5.0
2015-04-23,56.59,97.27799999999999,12.48,350,4.43,350,380.0,7.930000000000007,0.2989999999999924,-2.959999999999999,-30.0,-0.22000000000000064,0.0,0.16296752979860263,0.16296752979860263,0.0,0.003083141711091919,0.003083141711091919,0.0,-0.1917098445595854,-0.1917098445595854,0.002888888888888889,0.015,0.017888888888888888,0.003,0.008800000000000025,0.011800000000000026,0,0,0.012528086207424655,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,354.9438275851507,-4.9438275851507,4.9438275851507,0.015,0.002471913792575345,1,30.0
2015-05-21,59.97,95.255,12.11,326,4.33,326,350.0,3.3799999999999955,-2.022999999999996,-0.370000000000001,-24.0,-0.09999999999999964,0.0,0.05972786711433109,0.05972786711433109,0.0,-0.020796068998129025,-0.020796068998129025,0.0,-0.029647435897436014,-0.029647435897436014,0.002888888888888889,0.012,0.014888888888888889,0.003,0.003999999999999986,0.006999999999999986,0,0,0.004445731204309763,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,341.10853759138047,-15.108537591380468,15.108537591380468,0.012,0.007554268795690237,1,24.0
2015-06-19,59.61,94.085,13.96,346,4.57,346,326.0,-0.35999999999999943,-1.1700000000000017,1.8500000000000014,20.0,0.2400000000000002,0.0,-0.006003001500750393,-0.006003001500750393,0.0,-0.012282819799485645,-0.012282819799485645,0.0,0.15276630883567321,0.15276630883567321,0.002888888888888889,-0.01,-0.0071111111111111115,0.003,-0.009600000000000008,-0.006600000000000008,0,0,-0.008776126684642109,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,343.55225336928424,2.4477466307157556,2.4477466307157556,-0.01,0.0012238733153578912,1,20.0
2015-07-20,50.15,98.029,12.25,337,4.74,337,346.0,-9.46,3.9440000000000026,-1.7100000000000009,-9.0,0.16999999999999993,0.0,-0.1586982049991612,-0.1586982049991612,0.0,0.04191954084072913,0.04191954084072913,0.0,-0.1224928366762178,-0.1224928366762178,0.002888888888888889,0.0045,0.007388888888888889,0.003,-0.006799999999999997,-0.003799999999999997,0,0,-0.010134608627709289,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,366.2692172554186,-29.269217255418596,29.269217255418596,0.0045,0.014634608627709288,0,9.0
2015-08-17,41.87,96.806,13.02,372,5.3,372,337.0,-8.280000000000001,-1.222999999999999,0.7699999999999996,35.0,0.5599999999999996,0.0,-0.16510468594217353,-0.16510468594217353,0.0,-0.012475899988778849,-0.012475899988778849,0.0,0.06285714285714272,0.06285714285714272,0.002888888888888889,-0.0175,-0.014611111111111113,0.003,-0.022399999999999982,-0.019399999999999983,0,0,-0.015530600303541416,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,368.0612006070828,3.93879939291719,3.93879939291719,-0.0175,0.0019693996964585854,1,35.0
2015-09-15,44.59,95.611,22.54,390,5.31,390,372.0,2.720000000000006,-1.1949999999999932,9.52,18.0,0.009999999999999787,0.0,0.06496298065440653,0.06496298065440653,0.0,-0.012344276181228353,-0.012344276181228353,0.0,0.7311827956989247,0.7311827956989247,0.002888888888888889,-0.009,-0.0061111111111111106,0.003,-0.00039999999999999145,0.0026000000000000086,0,0,-0.022119989650359967,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,416.23997930071994,-26.239979300719938,26.239979300719938,-0.009,0.013119989650359968,1,18.0
2015-10-13,46.66,94.759,17.67,403,5.97,403,390.0,2.069999999999993,-0.8520000000000039,-4.869999999999997,13.0,0.6600000000000001,0.0,0.046422964790311605,0.046422964790311605,0.0,-0.008911108554455094,-0.008911108554455094,0.0,-0.2160603371783495,-0.2160603371783495,0.002888888888888889,-0.0065,-0.0036111111111111105,0.003,-0.026400000000000007,-0.023400000000000008,0,0,-0.0002379584844979031,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,390.4759169689958,12.524083031004182,12.524083031004182,-0.0065,0.006262041515502097,1,13.0
2015-11-10,44.21,99.29299999999999,15.29,375,5.7,375,403.0,-2.4499999999999957,4.533999999999992,-2.3800000000000026,-28.0,-0.2699999999999996,0.0,-0.05250750107158153,-0.05250750107158153,0.0,0.04784769784400411,0.04784769784400411,0.0,-0.13469156762874945,-0.13469156762874945,0.002888888888888889,0.014,0.01688888888888889,0.003,0.010799999999999983,0.013799999999999982,0,0,-0.001185200958662582,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,405.3704019173252,-30.370401917325182,30.370401917325182,0.014,0.015185200958662583,0,28.0
2015-12-09,37.16,97.345,19.61,395,6.34,395,375.0,-7.050000000000004,-1.9479999999999933,4.32,20.0,0.6399999999999997,0.0,-0.15946618412123958,-0.15946618412123958,0.0,-0.019618704238969498,-0.019618704238969498,0.0,0.2825376062786136,0.2825376062786136,0.002888888888888889,-0.01,-0.0071111111111111115,0.003,-0.025599999999999987,-0.022599999999999988,0,0,-0.02265844379680564,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,420.3168875936113,-25.316887593611284,25.316887593611284,-0.01,0.012658443796805639,1,20.0
2016-01-08,33.16,98.54,27.01,419,6.91,419,395.0,-4.0,1.1950000000000074,7.400000000000002,24.0,0.5700000000000003,0.0,-0.10764262648008616,-0.10764262648008616,0.0,0.012275925830808054,0.012275925830808054,0.0,0.3773584905660379,0.3773584905660379,0.002888888888888889,-0.012,-0.009111111111111111,0.003,-0.02280000000000001,-0.019800000000000012,0,0,-0.026182937604144193,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,447.3658752082884,-28.3658752082884,28.3658752082884,-0.012,0.014182937604144193,1,24.0
2016-02-08,29.69,96.57,26.0,461,8.07,461,419.0,-3.4699999999999953,-1.970000000000013,-1.0100000000000016,42.0,1.1600000000000001,0.0,-0.10464414957780444,-0.10464414957780444,0.0,-0.019991881469454187,-0.019991881469454187,0.0,-0.03739355794150323,-0.03739355794150323,0.002888888888888889,-0.021,-0.018111111111111113,0.003,-0.046400000000000004,-0.0434,0,0,-0.016424147130924625,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,451.8482942618492,9.151705738150781,9.151705738150781,-0.021,0.004575852869075376,1,42.0
2016-03-08,36.5,97.209,18.67,416,6.73,416,461.0,6.809999999999999,0.63900000000001,-7.329999999999998,-45.0,-1.3399999999999999,0.0,0.22937015830245877,0.22937015830245877,0.0,0.006616961789375653,0.006616961789375653,0.0,-0.28192307692307683,-0.28192307692307683,0.002888888888888889,0.0225,0.025388888888888888,0.003,0.0536,0.056600000000000004,0,0,0.030845848540598308,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,399.3083029188034,16.691697081196594,16.691697081196594,0.0225,0.008345848540598309,1,45.0
2016-04-06,37.75,94.43,14.09,397,6.53,397,416.0,1.25,-2.7789999999999964,-4.580000000000002,-19.0,-0.20000000000000018,0.0,0.03424657534246567,0.03424657534246567,0.0,-0.02858788795276157,-0.02858788795276157,0.0,-0.24531333690412438,-0.24531333690412438,0.002888888888888889,0.0095,0.012388888888888889,0.003,0.008000000000000007,0.011000000000000006,0,0,0.012448597679579291,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,391.10280464084144,5.897195359158559,5.897195359158559,0.0095,0.002948597679579291,1,19.0
2016-05-04,43.78,93.179,16.05,369,5.98,369,397.0,6.030000000000001,-1.2510000000000048,1.9600000000000009,-28.0,-0.5499999999999998,0.0,0.15973509933774843,0.15973509933774843,0.0,-0.013247908503653538,-0.013247908503653538,0.0,0.13910574875798454,0.13910574875798454,0.002888888888888889,0.014,0.01688888888888889,0.003,0.021999999999999995,0.024999999999999994,0,0,0.007270957304905588,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,382.45808539018884,-13.458085390188842,13.458085390188842,0.014,0.006729042695094412,1,28.0
2016-06-02,49.17,95.564,13.63,362,5.69,362,369.0,5.390000000000001,2.384999999999991,-2.42,-7.0,-0.29000000000000004,0.0,0.12311557788944727,0.12311557788944727,0.0,0.025595896071002988,0.025595896071002988,0.0,-0.15077881619937694,-0.15077881619937694,0.002888888888888889,0.0035,0.006388888888888889,0.003,0.011600000000000001,0.014600000000000002,0,0,0.008300372736107009,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,352.39925452778596,9.600745472214044,9.600745472214044,0.0035,0.004800372736107009,1,7.0
2016-06-30,48.33,96.14299999999999,15.63,359,5.94,359,362.0,-0.8400000000000034,0.5789999999999935,2.0,-3.0,0.25,0.0,-0.017083587553386237,-0.017083587553386237,0.0,0.006058766899669221,0.006058766899669221,0.0,0.1467351430667645,0.1467351430667645,0.002888888888888889,0.0015,0.004388888888888889,0.003,-0.01,-0.007,0,0,-0.010952596964682426,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,383.9051939293648,-24.905193929364827,24.905193929364827,0.0015,0.012452596964682426,0,3.0
2016-07-29,41.6,95.53,11.87,339,5.4,339,359.0,-6.729999999999997,-0.6129999999999853,-3.7600000000000016,-20.0,-0.54,0.0,-0.1392509828264018,-0.1392509828264018,0.0,-0.006375919203686076,-0.006375919203686076,0.0,-0.24056301983365336,-0.24056301983365336,0.002888888888888889,0.01,0.012888888888888889,0.003,0.0216,0.0246,0,0,0.007687552888734671,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,343.62489422253066,-4.624894222530656,4.624894222530656,0.01,0.002312447111265329,1,20.0
2016-08-26,47.64,95.566,13.65,305,4.86,305,339.0,6.039999999999999,0.036000000000001364,1.7800000000000011,-34.0,-0.54,0.0,0.14519230769230762,0.14519230769230762,0.0,0.0003768449701664345,0.0003768449701664345,0.0,0.1499578770008425,0.1499578770008425,0.002888888888888889,0.017,0.01988888888888889,0.003,0.0216,0.0246,0,0,0.004894541082516938,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,329.2109178349661,-24.210917834966097,24.210917834966097,0.017,0.012105458917483063,1,34.0
2016-09-26,45.93,95.29700000000001,14.5,313,4.92,313,305.0,-1.7100000000000009,-0.26899999999999125,0.8499999999999996,8.0,0.05999999999999961,0.0,-0.03589420654911846,-0.03589420654911846,0.0,-0.0028148086139421213,-0.0028148086139421213,0.0,0.06227106227106227,0.06227106227106227,0.002888888888888889,-0.004,-0.001111111111111111,0.003,-0.002399999999999984,0.0006000000000000159,0,0,-0.005768385677459478,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,316.536771354919,-3.536771354918983,3.536771354918983,-0.004,0.0017683856774594782,1,8.0
2016-10-24,50.12,98.756,13.02,302,4.54,302,313.0,4.189999999999998,3.458999999999989,-1.4800000000000004,-11.0,-0.3799999999999999,0.0,0.09122577835837142,0.09122577835837142,0.0,0.03629705027440511,0.03629705027440511,0.0,-0.10206896551724143,-0.10206896551724143,0.002888888888888889,0.0055,0.008388888888888888,0.003,0.015199999999999995,0.018199999999999994,0,0,0.0055398999636899135,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,301.92020007262016,0.07979992737983821,0.07979992737983821,0.0055,3.989996368991382e-05,1,11.0
2016-11-21,47.49,101.05,12.42,317,4.69,317,302.0,-2.6299999999999955,2.293999999999997,-0.5999999999999996,15.0,0.15000000000000036,0.0,-0.052474062250598474,-0.052474062250598474,0.0,0.02322896836647903,0.02322896836647903,0.0,-0.04608294930875578,-0.04608294930875578,0.002888888888888889,-0.0075,-0.004611111111111111,0.003,-0.006000000000000014,-0.003000000000000014,0,0,-0.006563316197791014,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,315.126632395582,1.8733676044179788,1.8733676044179788,-0.0075,0.0009366838022089857,1,15.0
2016-12-20,52.23,103.29,11.45,296,4.04,296,317.0,4.739999999999995,2.240000000000009,-0.9700000000000006,-21.0,-0.6500000000000004,0.0,0.09981048641819323,0.09981048641819323,0.0,0.02216724393864422,0.02216724393864422,0.0,-0.0780998389694042,-0.0780998389694042,0.002888888888888889,0.0105,0.01338888888888889,0.003,0.026000000000000013,0.029000000000000012,0,0,0.009708544459023328,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,297.58291108195334,-1.5829110819533412,1.5829110819533412,0.0105,0.0007914555409766731,1,21.0
2017-01-20,52.42,100.74,11.54,285,3.87,285,296.0,0.19000000000000483,-2.5500000000000114,0.08999999999999986,-11.0,-0.16999999999999993,0.0,0.0036377560788820595,0.0036377560788820595,0.0,-0.024687772291606236,-0.024687772291606236,0.0,0.007860262008733576,0.007860262008733576,0.002888888888888889,0.0055,0.008388888888888888,0.003,0.006799999999999997,0.009799999999999996,0,0,0.0023819017171004,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,291.2361965657992,-6.236196565799219,6.236196565799219,0.0055,0.0031180982828995997,1,11.0
2017-02-17,53.4,100.95,11.49,272,3.77,272,285.0,0.9799999999999969,0.21000000000000796,-0.049999999999998934,-13.0,-0.10000000000000009,0.0,0.018695154521175095,0.018695154521175095,0.0,0.002084574151280494,0.002084574151280494,0.0,-0.004332755632582286,-0.004332755632582286,0.002888888888888889,0.0065,0.00938888888888889,0.003,0.0040000000000000036,0.007000000000000004,0,0,-0.00018891713800854365,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,285.3778342760171,-13.377834276017097,13.377834276017097,0.0065,0.006688917138008543,0,13.0
2017-03-20,48.22,100.41,11.34,268,3.87,268,272.0,-5.18,-0.5400000000000063,-0.15000000000000036,-4.0,0.10000000000000009,0.0,-0.0970037453183521,-0.0970037453183521,0.0,-0.00534918276374452,-0.00534918276374452,0.0,-0.013054830287206332,-0.013054830287206332,0.002888888888888889,0.002,0.004888888888888889,0.003,-0.0040000000000000036,-0.0010000000000000035,0,0,-0.0058117226944780186,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,283.62344538895604,-15.623445388956043,15.623445388956043,0.002,0.007811722694478019,0,4.0
2017-04-18,52.41,99.499,14.42,279,4.0,279,268.0,4.189999999999998,-0.9110000000000014,3.08,11.0,0.1299999999999999,0.0,0.08689340522604727,0.08689340522604727,0.0,-0.009072801513793416,-0.009072801513793416,0.0,0.27160493827160503,0.27160493827160503,0.002888888888888889,-0.0055,-0.0026111111111111105,0.003,-0.005199999999999995,-0.0021999999999999954,0,0,-0.008201504115480509,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,284.403008230961,-5.403008230961007,5.403008230961007,-0.0055,0.0027015041154805092,1,11.0
2017-05-16,48.66,98.105,10.65,260,3.63,260,279.0,-3.75,-1.3939999999999912,-3.7699999999999996,-19.0,-0.3700000000000001,0.0,-0.07155123068116775,-0.07155123068116775,0.0,-0.014010191057196475,-0.014010191057196475,0.0,-0.26144244105409153,-0.26144244105409153,0.002888888888888889,0.0095,0.012388888888888889,0.003,0.014800000000000006,0.017800000000000007,0,0,0.009613458656250528,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,259.77308268749897,0.22691731250102976,0.22691731250102976,0.0095,0.00011345865625052819,1,19.0
2017-06-14,44.73,96.939,10.64,271,3.61,271,260.0,-3.9299999999999997,-1.166000000000011,-0.009999999999999787,11.0,-0.020000000000000018,0.0,-0.08076448828606664,-0.08076448828606664,0.0,-0.011885225014015677,-0.011885225014015677,0.0,-0.0009389671361501595,-0.0009389671361501595,0.002888888888888889,-0.0055,-0.0026111111111111105,0.003,0.0008000000000000007,0.003800000000000001,0,0,-0.003521326691852395,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,267.0426533837048,3.957346616295183,3.957346616295183,-0.0055,0.001978673308147605,1,11.0
2017-07-13,46.08,95.728,9.9,272,3.67,272,271.0,1.3500000000000014,-1.2109999999999985,-0.7400000000000002,1.0,0.06000000000000005,0.0,0.030181086519114775,0.030181086519114775,0.0,-0.012492392122881335,-0.012492392122881335,0.0,-0.06954887218045114,-0.06954887218045114,0.002888888888888889,-0.0005,0.002388888888888889,0.003,-0.002400000000000002,0.0005999999999999981,0,0,0.0019092898357112686,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,267.1814203285775,4.818579671422526,4.818579671422526,-0.0005,0.0024092898357112686,0,1.0
2017-08-10,48.59,93.40100000000001,16.04,272,3.8,272,272.0,2.510000000000005,-2.326999999999984,6.139999999999999,0.0,0.1299999999999999,0.0,0.05447048611111116,0.05447048611111116,0.0,-0.024308457295670882,-0.024308457295670882,0.0,0.62020202020202,0.62020202020202,0.002888888888888889,-0.0,0.002888888888888889,0.003,-0.005199999999999995,-0.0021999999999999954,0,0,-0.01914178833199462,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,310.28357666398927,-38.283576663989265,38.283576663989265,0.0,0.01914178833199462,0,0.0
2017-09-08,47.48,91.352,12.12,262,3.81,262,272.0,-1.1100000000000065,-2.0490000000000066,-3.92,-10.0,0.010000000000000231,0.0,-0.02284420662687814,-0.02284420662687814,0.0,-0.021937666620271745,-0.021937666620271745,0.0,-0.24438902743142144,-0.24438902743142144,0.002888888888888889,0.005,0.00788888888888889,0.003,-0.00040000000000000923,0.0025999999999999908,0,0,0.007146166599023701,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,257.7076668019526,4.292333198047402,4.292333198047402,0.005,0.002146166599023701,1,10.0
2017-10-06,49.29,93.8,9.65,241,3.41,241,262.0,1.8100000000000023,2.4479999999999933,-2.469999999999999,-21.0,-0.3999999999999999,0.0,0.03812131423757381,0.03812131423757381,0.0,0.026797442858393916,0.026797442858393916,0.0,-0.20379537953795368,-0.20379537953795368,0.002888888888888889,0.0105,0.01338888888888889,0.003,0.015999999999999997,0.018999999999999996,0,0,0.008058696507751144,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,245.88260698449773,-4.882606984497727,4.882606984497727,0.0105,0.002441303492248857,1,21.0
2017-11-03,55.64,94.941,9.14,244,3.39,244,241.0,6.350000000000001,1.1410000000000053,-0.5099999999999998,3.0,-0.020000000000000018,0.0,0.12882937715560971,0.12882937715560971,0.0,0.012164179104477757,0.012164179104477757,0.0,-0.0528497409326425,-0.0528497409326425,0.002888888888888889,-0.0015,0.0013888888888888892,0.003,0.0008000000000000007,0.003800000000000001,0,0,0.0034880251397612755,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,234.02394972047745,9.976050279522553,9.976050279522553,-0.0015,0.004988025139761276,0,3.0
2017-12-04,57.47,93.18799999999999,11.68,230,3.42,230,244.0,1.8299999999999983,-1.7530000000000143,2.539999999999999,-14.0,0.029999999999999805,0.0,0.032890007189072534,0.032890007189072534,0.0,-0.01846409875606969,-0.01846409875606969,0.0,0.27789934354485757,0.27789934354485757,0.002888888888888889,0.007,0.00988888888888889,0.003,-0.001199999999999992,0.001800000000000008,0,0,-0.008269894267338018,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,260.53978853467606,-30.539788534676063,30.539788534676063,0.007,0.015269894267338019,0,14.0
2018-01-03,61.63,92.162,9.15,212,3.34,212,230.0,4.160000000000004,-1.025999999999982,-2.5299999999999994,-18.0,-0.08000000000000007,0.0,0.07238559248303478,0.07238559248303478,0.0,-0.011010001287719229,-0.011010001287719229,0.0,-0.21660958904109584,-0.21660958904109584,0.002888888888888889,0.009,0.011888888888888888,0.003,0.0032000000000000028,0.006200000000000002,0,0,0.009738618406632192,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,210.5227631867356,1.4772368132643976,1.4772368132643976,0.009,0.0007386184066321931,1,18.0
2018-02-01,65.8,88.671,13.47,202,3.19,202,212.0,4.169999999999995,-3.4909999999999997,4.32,-10.0,-0.1499999999999999,0.0,0.06766185299367189,0.06766185299367189,0.0,-0.03787895227968141,-0.03787895227968141,0.0,0.4721311475409835,0.4721311475409835,0.002888888888888889,0.005,0.00788888888888889,0.003,0.005999999999999997,0.008999999999999998,0,0,-0.00917692097625215,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,230.3538419525043,-28.353841952504297,28.353841952504297,0.005,0.014176920976252151,0,10.0
2018-03-02,61.25,89.935,19.59,220,3.48,220,202.0,-4.549999999999997,1.2639999999999958,6.119999999999999,18.0,0.29000000000000004,0.0,-0.06914893617021267,-0.06914893617021267,0.0,0.014254942427625705,0.014254942427625705,0.0,0.4543429844097995,0.4543429844097995,0.002888888888888889,-0.009,-0.0061111111111111106,0.003,-0.011600000000000001,-0.0086,0,0,-0.024123167465183747,0,0.03696396344654756,-0.10049090550903447,-0.03233776198767577,0.296899123742538,250.24633493036748,-30.24633493036748,30.24633493036748,-0.009,0.015123167465183747,1,18.0
