Date,x1,x2,x3,x4,x5,y1
3/18/2014,1872.25,99.7,79.414,2.673,14.52,333
3/19/2014,1860.77,100.37,79.995,2.773,15.12,322
3/20/2014,1872.01,99.43,80.192,2.773,14.52,325
3/21/2014,1866.52,99.96,80.105,2.743,15,326
3/24/2014,1857.44,100.1,79.934,2.729,15.09,324
3/25/2014,1865.62,99.54,79.944,2.749,14.02,322
3/26/2014,1852.56,100.26,80.032,2.693,14.93,318
3/27/2014,1849.04,101.28,80.111,2.682,14.62,312
3/28/2014,1857.62,101.67,80.176,2.722,14.41,308
3/31/2014,1872.34,101.58,80.1,2.719,13.88,312
4/1/2014,1885.52,99.74,80.094,2.753,13.1,307
4/2/2014,1890.9,99.62,80.215,2.805,13.09,304
4/3/2014,1888.77,100.29,80.475,2.798,13.37,306
4/4/2014,1865.09,101.14,80.423,2.722,13.96,308
4/7/2014,1845.04,100.44,80.232,2.701,15.57,310
4/8/2014,1851.96,102.56,79.752,2.682,14.89,308
4/9/2014,1872.18,103.6,79.484,2.691,13.82,308
4/10/2014,1833.08,103.4,79.383,2.648,15.89,309
4/11/2014,1815.69,103.74,79.452,2.626,17.03,311
4/14/2014,1830.61,104.05,79.729,2.648,16.11,312
4/15/2014,1842.98,103.75,79.803,2.629,15.61,315
4/16/2014,1862.31,103.76,79.803,2.629,14.18,314
4/17/2014,1864.85,104.3,79.828,2.722,13.36,307
4/21/2014,1871.89,104.37,79.945,2.716,13.25,306
4/22/2014,1879.55,102.13,79.905,2.711,13.19,304
4/23/2014,1875.39,101.74,79.855,2.7,13.27,308
4/24/2014,1878.61,102.24,79.799,2.681,13.32,309
4/25/2014,1863.4,100.9,79.749,2.663,14.06,315
4/28/2014,1869.43,100.84,79.683,2.701,13.97,314
4/29/2014,1878.33,101.28,79.808,2.692,13.71,311
4/30/2014,1883.95,99.74,79.474,2.647,13.41,314
5/1/2014,1883.68,99.42,79.527,2.614,13.25,314
5/2/2014,1881.14,99.76,79.516,2.585,12.91,313
5/5/2014,1884.66,99.48,79.486,2.608,13.29,311
5/6/2014,1867.72,99.5,79.093,2.592,13.8,310
5/7/2014,1878.21,100.77,79.202,2.589,13.4,306
5/8/2014,1875.63,100.26,79.361,2.617,13.43,303
5/9/2014,1878.48,99.99,79.903,2.624,12.92,302
5/12/2014,1896.65,100.59,79.901,2.662,12.23,299
5/13/2014,1897.45,101.7,80.143,2.61,12.13,300
5/14/2014,1888.53,102.37,80.073,2.544,12.17,303
5/15/2014,1870.85,101.5,80.003,2.49,13.17,303
5/16/2014,1877.86,102.02,80.043,2.524,12.44,302
5/19/2014,1885.08,102.61,79.993,2.545,12.42,300
5/20/2014,1872.83,102.44,80.041,2.512,12.96,301
5/21/2014,1888.03,104.52,80.095,2.533,11.91,298
5/22/2014,1892.49,104.12,80.254,2.551,12.03,296
5/23/2014,1900.53,104.95,80.393,2.533,11.36,295
5/27/2014,1911.91,104.11,80.352,2.515,11.51,293
5/28/2014,1909.78,102.72,80.571,2.444,11.68,294
5/29/2014,1920.03,103.58,80.494,2.465,11.57,287
5/30/2014,1923.57,102.71,80.369,2.477,11.4,286
6/2/2014,1924.97,102.47,80.644,2.528,11.58,281
6/3/2014,1924.24,102.66,80.554,2.599,11.87,280
6/4/2014,1927.88,102.64,80.663,2.603,12.08,281
6/5/2014,1940.46,102.48,80.371,2.583,11.68,281
6/6/2014,1949.44,102.66,80.409,2.588,10.73,272
6/9/2014,1951.27,104.41,80.653,2.604,11.15,266
6/10/2014,1950.79,104.35,80.82,2.645,10.99,266
6/11/2014,1943.89,104.4,80.788,2.64,11.6,270
6/12/2014,1930.11,106.53,80.576,2.596,12.56,274
6/13/2014,1936.16,106.91,80.576,2.604,12.18,273
6/16/2014,1937.78,106.9,80.471,2.598,12.65,277
6/17/2014,1941.99,106.36,80.629,2.653,12.06,275
6/18/2014,1956.98,105.97,80.584,2.585,10.61,276
6/19/2014,1959.48,106.43,80.317,2.621,10.62,273
6/20/2014,1962.87,107.26,80.372,2.606,10.85,273
6/23/2014,1962.61,106.82,80.272,2.627,10.98,272
6/24/2014,1949.98,106.63,80.327,2.579,12.13,270
6/25/2014,1959.53,107.25,80.225,2.56,11.59,272
6/26/2014,1957.22,105.84,80.22,2.529,11.63,274
6/27/2014,1960.96,105.74,80.039,2.535,11.26,273
6/30/2014,1960.23,105.37,79.775,2.531,11.57,276
7/1/2014,1973.32,105.34,79.815,2.566,11.15,275
7/2/2014,1974.62,104.48,79.956,2.627,10.82,270
7/3/2014,1985.44,104.06,80.212,2.639,10.32,269
7/7/2014,1977.65,103.53,80.218,2.612,11.33,269
7/8/2014,1963.71,103.4,80.179,2.557,11.98,269
7/9/2014,1972.83,102.29,79.993,2.551,11.65,269
7/10/2014,1964.68,102.93,80.127,2.537,12.59,272
7/11/2014,1967.57,100.83,80.187,2.517,12.08,272
7/14/2014,1977.1,100.91,80.188,2.548,11.82,270
7/15/2014,1973.28,99.96,80.39,2.548,11.96,270
7/16/2014,1981.57,101.2,80.559,2.527,11,271
7/17/2014,1958.12,103.19,80.505,2.447,14.54,279
7/18/2014,1978.22,103.13,80.524,2.482,12.06,279
7/21/2014,1973.63,104.59,80.56,2.468,12.81,280
7/22/2014,1983.53,104.42,80.781,2.461,12.24,280
7/23/2014,1987.01,107.62,80.823,2.466,11.52,277
7/24/2014,1987.98,105.32,80.872,2.503,11.84,272
7/25/2014,1978.34,106.34,81.029,2.466,12.69,278
7/28/2014,1978.91,101.67,81.025,2.486,12.56,279
7/29/2014,1969.95,100.97,81.214,2.461,13.28,283
7/30/2014,1970.07,100.27,81.432,2.558,13.33,278
7/31/2014,1930.67,98.17,81.456,2.559,16.95,283
8/1/2014,1925.15,97.88,81.302,2.493,17.03,293
8/4/2014,1938.99,98.29,81.328,2.483,15.12,295
8/5/2014,1920.21,97.38,81.328,2.485,16.87,298
8/6/2014,1920.24,96.92,81.444,2.472,16.37,305
8/7/2014,1909.57,97.34,81.524,2.412,16.66,309
8/8/2014,1931.59,97.56,81.389,2.421,15.77,312
8/11/2014,1936.92,98.08,81.466,2.428,14.23,307
8/12/2014,1933.75,97.37,81.5,2.45,14.13,303
8/13/2014,1946.72,97.59,81.596,2.418,12.9,302
8/14/2014,1955.18,95.58,81.588,2.402,12.42,300
8/15/2014,1955.06,97.35,81.424,2.341,13.15,300
8/18/2014,1971.74,96.41,81.576,2.394,12.32,296
8/19/2014,1981.6,94.48,81.883,2.401,12.21,292
8/20/2014,1986.51,96.07,82.226,2.427,11.78,291
8/21/2014,1992.37,96.31,82.154,2.408,11.76,292
8/22/2014,1988.4,96.05,82.336,2.403,11.47,291
8/25/2014,1997.92,95.1,82.549,2.383,11.7,292
8/26/2014,2000.02,93.86,82.65,2.397,11.63,290
8/27/2014,2000.12,93.88,82.428,2.358,11.78,289
8/28/2014,1996.74,94.55,82.477,2.337,12.05,293
8/29/2014,2003.37,95.96,82.748,2.344,11.98,296
9/2/2014,2002.28,92.88,82.992,2.422,12.25,293
9/3/2014,2000.72,95.54,82.865,2.397,12.36,291
9/4/2014,1997.65,94.45,83.82,2.451,12.64,287
9/5/2014,2007.71,93.29,83.739,2.46,12.09,288
9/8/2014,2001.54,92.66,84.232,2.472,12.66,289
9/9/2014,1988.44,92.75,84.278,2.504,13.5,288
9/10/2014,1995.69,91.67,84.283,2.542,12.88,291
9/11/2014,1997.45,92.83,84.298,2.551,12.8,291
9/12/2014,1985.54,92.27,84.24,2.611,13.31,291
9/15/2014,1984.13,92.92,84.264,2.59,14.12,295
9/16/2014,1998.98,94.88,84.074,2.593,12.73,297
9/17/2014,2001.57,94.42,84.345,2.621,12.65,297
9/18/2014,2011.36,93.07,84.323,2.615,12.03,296
9/19/2014,2010.4,92.41,84.735,2.575,12.11,295
9/22/2014,1994.29,91.52,84.752,2.565,13.69,296
9/23/2014,1982.77,92.56,84.658,2.528,14.93,299
9/24/2014,1998.3,94,85.037,2.565,13.27,295
9/25/2014,1965.99,94.33,85.195,2.503,15.64,300
9/26/2014,1982.85,93.54,85.64,2.529,14.85,302
9/29/2014,1977.8,94.57,85.591,2.478,15.98,311
9/30/2014,1972.29,91.16,85.936,2.49,16.31,311
10/1/2014,1946.16,90.73,85.972,2.386,16.71,318
10/2/2014,1946.17,91.01,85.601,2.426,16.16,317
10/3/2014,1967.9,89.74,86.694,2.435,14.55,315
10/6/2014,1964.82,90.34,85.928,2.421,15.46,316
10/7/2014,1935.1,88.85,85.672,2.34,17.2,319
10/8/2014,1968.89,87.31,85.297,2.322,15.11,323
10/9/2014,1928.21,85.77,85.522,2.314,18.76,321
10/10/2014,1906.13,85.82,85.912,2.281,21.24,326
10/13/2014,1874.74,85.74,85.532,2.281,24.64,325
10/14/2014,1877.7,81.84,85.822,2.198,22.79,334
10/15/2014,1862.49,81.78,85.147,2.137,26.25,347
10/16/2014,1862.76,82.7,84.955,2.157,25.2,344
10/17/2014,1886.76,82.75,85.11,2.194,21.99,336
10/20/2014,1904.01,82.71,84.953,2.192,18.57,335
10/21/2014,1941.28,82.81,85.303,2.223,16.08,333
10/22/2014,1927.11,81.42,85.741,2.217,17.87,329
10/23/2014,1950.82,82.34,85.843,2.272,16.53,327
10/24/2014,1964.58,81.26,85.732,2.269,16.11,326
10/27/2014,1961.63,81,85.495,2.261,16.04,326
10/28/2014,1985.05,81.42,85.408,2.297,14.39,321
10/29/2014,1982.3,82.2,85.952,2.318,15.15,316
10/30/2014,1994.65,81.12,86.147,2.306,14.52,316
10/31/2014,2018.05,80.54,86.917,2.336,14.03,310
11/3/2014,2017.81,78.78,87.309,2.343,14.73,308
11/4/2014,2012.1,77.19,86.984,2.334,14.89,313
11/5/2014,2023.57,78.68,87.444,2.343,14.17,314
11/6/2014,2031.21,77.91,88.012,2.387,13.67,315
11/7/2014,2031.92,78.65,87.642,2.298,13.12,322
11/10/2014,2038.26,77.4,87.81,2.361,12.67,318
11/11/2014,2039.68,77.94,87.531,2.361,12.92,318
11/12/2014,2038.25,77.18,87.822,2.372,13.02,319
11/13/2014,2039.33,74.21,87.674,2.341,13.79,321
11/14/2014,2039.82,75.82,87.525,2.321,13.31,327
11/17/2014,2041.32,75.64,87.926,2.341,13.99,329
11/18/2014,2051.8,74.61,87.575,2.316,13.86,331
11/19/2014,2048.72,74.58,87.647,2.36,13.96,329
11/20/2014,2052.75,75.58,87.591,2.338,13.58,330
11/21/2014,2063.5,76.41,88.31,2.311,12.9,328
11/24/2014,2069.41,75.78,88.151,2.307,12.62,327
11/25/2014,2067.03,74.14,87.92,2.258,12.25,330
11/26/2014,2072.83,73.69,87.607,2.246,12.07,331
11/28/2014,2067.56,66.15,88.356,2.165,13.33,335
12/1/2014,2053.44,69,87.946,2.236,14.29,338
12/2/2014,2066.55,66.88,88.647,2.293,12.85,338
12/3/2014,2074.33,67.38,88.956,2.281,12.47,342
12/4/2014,2071.92,66.81,88.704,2.235,12.38,345
12/5/2014,2075.37,65.84,89.334,2.307,11.82,345
12/8/2014,2060.31,63.05,89.041,2.258,14.21,355
12/9/2014,2059.82,63.82,88.69,2.214,14.89,367
12/10/2014,2026.14,60.94,88.271,2.165,18.53,379
12/11/2014,2035.33,59.95,88.663,2.163,20.08,382
12/12/2014,2002.33,57.81,88.363,2.083,21.08,400
12/15/2014,1989.63,55.91,88.46,2.119,20.42,414
12/16/2014,1972.74,55.93,88.125,2.06,23.57,437
12/17/2014,2012.89,56.47,89.133,2.137,19.44,422
12/18/2014,2061.23,54.11,89.235,2.208,16.81,401
12/19/2014,2070.65,56.52,89.598,2.163,16.49,395
12/22/2014,2078.54,54.96,89.77,2.159,15.25,389
12/23/2014,2082.17,56.9,90.064,2.262,14.8,381
12/24/2014,2081.88,55.64,89.967,2.264,14.37,382
12/26/2014,2088.77,54.73,90.03,2.251,14.5,382
12/29/2014,2090.57,53.61,90.19,2.203,15.06,386
12/30/2014,2080.35,54.12,89.991,2.188,15.92,389
12/31/2014,2058.9,53.27,90.269,2.172,19.2,388
1/2/2015,2058.2,52.69,91.08,2.111,17.79,393
1/5/2015,2020.58,50.04,91.378,2.033,19.92,404
1/6/2015,2002.61,47.93,91.499,1.941,21.12,421
1/7/2015,2025.9,48.65,91.89,1.969,19.31,421
1/8/2015,2062.14,48.79,92.368,2.019,17.01,411
1/9/2015,2044.81,48.36,91.935,1.946,17.55,416
1/12/2015,2028.26,46.07,91.983,1.908,19.6,421
1/13/2015,2023.03,45.89,92.31,1.901,20.56,425
1/14/2015,2011.27,48.48,92.161,1.856,21.48,429
1/15/2015,1992.67,46.25,92.352,1.716,22.39,430
1/16/2015,2019.42,48.69,92.52,1.838,20.95,427
1/20/2015,2022.55,46.39,93.046,1.789,19.89,425
1/21/2015,2032.12,47.28,92.904,1.873,18.85,422
1/22/2015,2063.15,45.99,94.077,1.864,16.4,419
1/23/2015,2051.82,45.22,94.762,1.798,16.66,413
1/26/2015,2057.09,45.15,94.802,1.825,15.52,414
1/27/2015,2029.55,46.23,94.022,1.824,17.22,416
1/28/2015,2002.16,44.45,94.467,1.722,20.44,420
1/29/2015,2021.25,44.53,94.782,1.752,18.76,419
1/30/2015,1994.99,48.24,94.804,1.642,20.97,427
2/2/2015,2020.85,49.57,94.504,1.665,19.43,424
2/3/2015,2050.03,53.05,93.6,1.792,17.33,413
2/4/2015,2041.51,48.45,93.986,1.752,18.33,411
2/5/2015,2062.52,50.48,93.569,1.821,16.85,407
2/6/2015,2055.47,51.69,94.698,1.958,17.29,395
2/9/2015,2046.74,52.86,94.449,1.978,18.55,395
2/10/2015,2068.59,50.02,94.758,1.998,17.23,397
2/11/2015,2068.53,48.84,94.985,2.018,16.96,398
2/12/2015,2088.48,51.21,94.094,1.985,15.34,394
2/13/2015,2096.99,52.78,94.201,2.051,14.69,385
2/17/2015,2100.34,53.53,94.061,2.139,15.8,377
2/18/2015,2099.68,52.14,94.198,2.081,15.45,380
2/19/2015,2097.45,51.16,94.404,2.115,15.29,379
2/20/2015,2110.3,50.34,94.253,2.113,14.3,377
2/23/2015,2109.66,48.55,94.569,2.058,14.56,385
2/24/2015,2115.48,48.58,94.493,1.981,13.69,387
2/25/2015,2113.86,50.39,94.213,1.97,13.84,385
2/26/2015,2110.74,48.17,95.292,2.03,13.91,379
2/27/2015,2104.5,49.76,95.293,1.994,13.34,379
3/2/2015,2117.39,49.59,95.462,2.083,13.04,372
3/3/2015,2107.78,50.52,95.383,2.12,13.86,367
3/4/2015,2098.53,51.53,95.965,2.118,14.23,369
3/5/2015,2101.04,50.76,96.378,2.116,14.04,370
3/6/2015,2071.26,49.61,97.615,2.242,15.2,362
3/9/2015,2079.43,50,97.588,2.192,15.06,369
3/10/2015,2044.16,48.29,98.618,2.131,16.69,377
3/11/2015,2040.24,48.17,99.795,2.109,16.87,380
3/12/2015,2065.95,47.05,99.435,2.117,15.42,379
3/13/2015,2053.4,44.84,100.33,2.115,16,384
3/16/2015,2081.19,43.88,99.604,2.073,15.61,389
3/17/2015,2074.28,43.46,99.585,2.051,15.66,394
3/18/2015,2099.5,44.66,98.55,1.921,13.97,403
3/19/2015,2089.27,43.96,99.26,1.969,14.07,393
3/20/2015,2108.1,45.72,97.909,1.931,13.02,392
3/23/2015,2104.42,46.85,97.033,1.912,13.41,388
3/24/2015,2091.5,47.11,97.193,1.874,13.62,386
3/25/2015,2061.05,48.66,96.979,1.926,15.44,380
3/26/2015,2056.15,51.43,97.436,1.99,15.8,377
3/27/2015,2061.02,48.87,97.291,1.962,15.07,381
3/30/2015,2086.24,48.68,97.975,1.948,14.51,379
3/31/2015,2067.89,47.6,98.357,1.924,15.29,380
4/1/2015,2059.69,50.09,98.185,1.858,15.11,380
4/2/2015,2066.96,49.14,97.436,1.912,14.67,373
4/6/2015,2080.62,52.14,96.777,1.896,14.74,373
4/7/2015,2076.33,53.98,97.83,1.886,14.78,369
4/8/2015,2081.9,50.42,97.94,1.906,13.98,364
4/9/2015,2091.18,50.79,99.155,1.96,13.09,356
4/10/2015,2102.06,51.64,99.338,1.948,12.58,355
4/13/2015,2092.43,51.91,99.49,1.928,13.94,354
4/14/2015,2095.84,53.29,98.733,1.899,13.67,356
4/15/2015,2106.63,56.39,98.319,1.889,12.84,356
4/16/2015,2104.99,56.71,97.415,1.891,12.6,357
4/17/2015,2081.18,55.74,97.52,1.866,13.89,360
4/20/2015,2100.4,56.38,97.941,1.89,13.3,358
4/21/2015,2097.29,55.26,98.004,1.91,13.25,357
4/22/2015,2107.96,55.06,97.932,1.98,12.71,351
4/23/2015,2112.93,56.59,97.278,1.959,12.48,350
4/24/2015,2117.69,55.55,96.922,1.909,12.29,349
4/27/2015,2108.92,56.99,96.765,1.922,13.12,347
4/28/2015,2114.76,57.06,96.092,2.004,12.41,345
4/29/2015,2106.85,58.58,95.209,2.04,13.39,343
4/30/2015,2085.51,59.63,94.6,2.033,14.55,340
5/1/2015,2108.29,59.15,95.297,2.114,12.7,337
5/4/2015,2114.49,58.93,95.48,2.145,12.85,336
5/5/2015,2089.46,60.4,95.076,2.186,14.31,334
5/6/2015,2080.15,60.93,94.087,2.244,15.15,330
5/7/2015,2088,58.94,94.635,2.181,15.13,335
5/8/2015,2116.1,59.39,94.794,2.149,12.86,335
5/11/2015,2105.33,59.25,95.011,2.281,13.85,326
5/12/2015,2099.12,60.75,94.534,2.25,13.86,332
5/13/2015,2098.48,60.5,93.617,2.294,13.76,328
5/14/2015,2121.1,59.88,93.457,2.231,12.74,330
5/15/2015,2122.73,59.69,93.135,2.143,12.38,331
5/18/2015,2129.2,59.43,94.221,2.235,12.73,324
5/19/2015,2127.83,57.26,95.267,2.289,12.85,322
5/20/2015,2125.85,58.48,95.448,2.249,12.88,324
5/21/2015,2130.82,59.97,95.255,2.191,12.11,326
5/22/2015,2126.06,59.02,96.014,2.21,12.13,321
5/26/2015,2104.2,58.03,97.299,2.14,14.06,327
5/27/2015,2123.48,57.51,97.371,2.129,13.27,331
5/28/2015,2120.79,57.68,96.965,2.136,13.31,334
5/29/2015,2107.39,60.3,96.907,2.122,13.84,338
6/1/2015,2111.73,60.2,97.392,2.18,13.97,336
6/2/2015,2109.6,61.26,95.835,2.263,14.24,333
6/3/2015,2114.07,59.64,95.465,2.365,13.66,326
6/4/2015,2095.84,58,95.461,2.308,14.71,334
6/5/2015,2092.83,59.13,96.306,2.408,14.21,331
6/8/2015,2079.28,58.14,95.299,2.383,15.29,337
6/9/2015,2080.15,60.14,95.166,2.439,14.47,337
6/10/2015,2105.2,61.43,94.646,2.485,13.22,336
6/11/2015,2108.86,60.77,94.976,2.378,12.85,342
6/12/2015,2094.11,59.96,94.972,2.393,13.78,338
6/15/2015,2084.43,59.52,94.81,2.357,15.39,342
6/16/2015,2096.29,59.97,94.999,2.31,14.81,347
6/17/2015,2100.44,59.92,94.296,2.317,14.5,348
6/18/2015,2121.24,60.45,94.042,2.335,13.19,342
6/19/2015,2109.99,59.61,94.085,2.259,13.96,346
6/22/2015,2122.85,59.68,94.329,2.373,12.74,338
6/23/2015,2124.2,60.78,95.432,2.41,12.11,333
6/24/2015,2108.58,60.12,95.264,2.368,13.26,335
6/25/2015,2102.31,59.55,95.187,2.41,14.01,335
6/26/2015,2101.49,59.63,95.472,2.474,14.02,332
6/29/2015,2057.64,58.33,94.79,2.325,18.85,347
6/30/2015,2063.11,59.47,95.485,2.354,18.23,343
7/1/2015,2077.42,56.96,96.31,2.423,16.09,336
7/2/2015,2076.78,56.93,96.113,2.383,16.79,338
7/6/2015,2068.76,52.53,96.298,2.286,17.01,346
7/7/2015,2081.34,52.33,96.865,2.259,16.09,351
7/8/2015,2046.68,51.65,96.294,2.193,19.66,355
7/9/2015,2051.31,52.78,96.606,2.322,19.97,349
7/10/2015,2076.62,52.74,96.025,2.398,16.83,339
7/13/2015,2099.6,52.2,96.858,2.455,13.9,337
7/14/2015,2108.95,53.04,96.643,2.402,13.37,340
7/15/2015,2107.4,51.41,97.166,2.353,13.23,344
7/16/2015,2124.29,50.91,97.668,2.351,12.11,341
7/17/2015,2126.64,50.89,97.862,2.348,11.95,339
7/20/2015,2128.28,50.15,98.029,2.373,12.25,337
7/21/2015,2119.21,50.36,97.328,2.326,12.22,341
7/22/2015,2114.15,48.87,97.598,2.324,12.12,342
7/23/2015,2102.15,48.25,97.115,2.269,12.64,347
7/24/2015,2079.65,47.99,97.244,2.263,13.74,351
7/27/2015,2067.64,47.39,96.502,2.218,15.6,360
7/28/2015,2093.25,47.98,96.772,2.251,13.44,359
7/29/2015,2108.57,48.79,96.976,2.287,12.5,355
7/30/2015,2108.63,48.52,97.56,2.26,12.13,353
7/31/2015,2103.84,47.12,97.336,2.181,12.12,357
8/3/2015,2098.04,45.17,97.494,2.149,12.56,361
8/4/2015,2093.32,45.74,97.931,2.222,13,357
8/5/2015,2099.84,45.15,97.958,2.271,12.51,354
8/6/2015,2083.56,44.66,97.833,2.222,13.77,361
8/7/2015,2077.57,43.87,97.563,2.163,13.39,366
8/10/2015,2104.18,44.96,97.159,2.228,12.23,362
8/11/2015,2084.07,43.08,97.29,2.142,13.71,370
8/12/2015,2086.05,43.3,96.262,2.149,13.61,371
8/13/2015,2083.39,42.23,96.445,2.186,13.49,368
8/14/2015,2091.54,42.5,96.52,2.199,12.83,368
8/17/2015,2102.44,41.87,96.806,2.169,13.02,372
8/18/2015,2096.92,42.62,97.04,2.193,13.79,371
8/19/2015,2079.61,40.8,96.359,2.126,15.25,380
8/20/2015,2035.73,41.14,95.98,2.069,19.14,388
8/21/2015,1970.89,40.24,95.008,2.037,28.03,395
8/24/2015,1893.21,38.09,93.332,2.004,40.74,414
8/25/2015,1867.61,39.13,94.53,2.072,36.02,403
8/26/2015,1940.51,38.6,95.1,2.176,30.32,404
8/27/2015,1987.66,42.56,95.61,2.185,26.1,394
8/28/2015,1988.87,45.22,96.106,2.182,26.05,387
8/31/2015,1972.18,49.2,95.824,2.219,28.43,388
9/1/2015,1913.85,45.41,95.45,2.153,31.4,393
9/2/2015,1948.86,46.25,95.828,2.185,26.09,393
9/3/2015,1951.13,46.75,96.405,2.16,25.61,395
9/4/2015,1921.22,46.05,96.229,2.125,27.8,397
9/8/2015,1969.41,45.94,95.985,2.184,24.9,394
9/9/2015,1942.04,44.15,96.012,2.202,26.23,393
9/10/2015,1952.29,45.92,95.456,2.223,24.37,394
9/11/2015,1961.05,44.63,95.194,2.189,23.2,398
9/14/2015,1953.03,44,95.246,2.184,24.25,399
9/15/2015,1978.09,44.59,95.611,2.288,22.54,390
9/16/2015,1995.31,47.15,95.42,2.295,21.35,387
9/17/2015,1990.2,46.9,94.55,2.191,21.14,394
9/18/2015,1958.03,44.68,94.863,2.134,22.28,394
9/21/2015,1966.97,46.68,95.894,2.202,20.14,389
9/22/2015,1942.74,45.83,96.283,2.135,22.44,404
9/23/2015,1938.76,44.37,96.068,2.151,22.13,406
9/24/2015,1932.24,44.79,95.994,2.128,23.47,417
9/25/2015,1931.34,45.7,96.269,2.163,23.62,415
9/28/2015,1881.77,44.43,96.034,2.096,27.63,426
9/29/2015,1884.09,45.23,95.855,2.052,26.83,436
9/30/2015,1920.03,45.09,96.35,2.038,24.5,433
10/1/2015,1923.82,44.74,96.185,2.038,22.55,429
10/2/2015,1951.36,45.54,95.83,1.994,20.94,432
10/5/2015,1987.05,46.26,96.106,2.057,19.54,418
10/6/2015,1979.92,48.53,95.455,2.032,19.4,414
10/7/2015,1995.83,47.81,95.497,2.068,18.4,408
10/8/2015,2013.43,49.43,95.318,2.105,17.42,406
10/9/2015,2014.89,49.63,94.813,2.089,17.08,401
10/12/2015,2017.46,47.1,94.841,2.089,16.17,400
10/13/2015,2003.69,46.66,94.759,2.045,17.67,403
10/14/2015,1994.24,46.64,93.931,1.973,18.03,410
10/15/2015,2023.86,46.38,94.371,2.018,16.05,402
10/16/2015,2033.11,47.26,94.54,2.034,15.05,397
10/19/2015,2033.66,45.89,94.928,2.024,14.98,396
10/20/2015,2030.77,45.55,94.913,2.068,15.75,393
10/21/2015,2018.94,44.65,95.035,2.024,16.7,397
10/22/2015,2052.51,44.83,96.378,2.027,14.45,397
10/23/2015,2075.15,43.65,97.127,2.088,14.46,388
10/26/2015,2071.18,43.98,96.861,2.057,15.29,387
10/27/2015,2065.89,43.2,96.906,2.038,15.43,390
10/28/2015,2090.35,45.94,97.782,2.102,14.33,384
10/29/2015,2089.41,46.06,97.282,2.173,14.61,381
10/30/2015,2079.36,46.59,96.946,2.143,15.07,382
11/2/2015,2104.05,46.14,96.928,2.172,14.15,378
11/3/2015,2109.79,47.9,97.158,2.211,14.54,371
11/4/2015,2102.31,46.32,97.95,2.226,15.51,367
11/5/2015,2099.93,45.2,97.936,2.233,15.05,367
11/6/2015,2099.2,44.29,99.168,2.326,14.33,365
11/9/2015,2078.58,43.87,98.979,2.344,16.52,370
11/10/2015,2081.72,44.21,99.293,2.343,15.29,375
11/11/2015,2075,42.93,99.013,2.333,16.06,375
11/12/2015,2045.97,41.75,98.649,2.312,18.37,376
11/13/2015,2023.04,40.74,98.998,2.267,20.08,381
11/16/2015,2053.19,41.74,99.442,2.268,18.16,382
11/17/2015,2050.44,40.67,99.631,2.267,18.84,382
11/18/2015,2083.58,40.75,99.652,2.274,16.85,379
11/19/2015,2081.24,40.54,98.989,2.249,16.99,377
11/20/2015,2089.17,40.39,99.565,2.263,15.47,374
11/23/2015,2086.59,40.05,99.803,2.239,15.62,375
11/24/2015,2089.14,41.27,99.527,2.239,15.93,377
11/25/2015,2088.87,41.79,99.795,2.235,15.19,380
11/27/2015,2090.11,41.71,100.02,2.221,15.12,381
11/30/2015,2080.41,41.65,100.17,2.207,16.13,378
12/1/2015,2102.63,41.85,99.795,2.144,14.67,385
12/2/2015,2079.51,39.94,99.993,2.181,15.91,384
12/3/2015,2049.62,41.08,97.621,2.314,18.11,378
12/4/2015,2091.69,39.97,98.354,2.27,14.81,384
12/7/2015,2077.07,37.65,98.655,2.23,15.84,388
12/8/2015,2063.59,37.51,98.474,2.219,17.6,392
12/9/2015,2047.62,37.16,97.345,2.217,19.61,395
12/10/2015,2052.23,36.76,97.939,2.231,19.34,395
12/11/2015,2012.37,35.62,97.565,2.128,24.39,411
12/14/2015,2021.94,36.31,97.604,2.223,22.73,411
12/15/2015,2043.41,37.35,98.217,2.267,20.95,406
12/16/2015,2073.07,35.52,97.871,2.297,17.86,406
12/17/2015,2041.89,34.95,99.27,2.224,18.94,404
12/18/2015,2005.55,34.73,98.703,2.205,20.7,409
12/21/2015,2021.15,34.74,98.363,2.193,18.7,412
12/22/2015,2038.97,35.19,98.235,2.237,16.6,408
12/23/2015,2064.29,36.9,98.341,2.254,15.57,405
12/24/2015,2060.99,37.5,97.984,2.242,15.74,407
12/28/2015,2056.5,36.81,97.919,2.231,16.91,407
12/29/2015,2078.36,37.87,98.101,2.306,16.08,400
12/30/2015,2063.36,36.6,98.266,2.295,17.29,402
12/31/2015,2043.94,37.04,98.631,2.27,18.21,405
1/4/2016,2012.66,36.76,98.869,2.244,20.7,406
1/5/2016,2016.71,35.97,99.404,2.237,19.34,404
1/6/2016,1990.26,33.97,99.181,2.171,20.59,409
1/7/2016,1943.09,33.27,98.219,2.146,24.99,415
1/8/2016,1922.03,33.16,98.54,2.116,27.01,419
1/11/2016,1923.67,31.41,98.725,2.176,24.3,420
1/12/2016,1938.68,30.44,98.974,2.104,22.47,428
1/13/2016,1890.28,30.48,98.933,2.094,25.22,433
1/14/2016,1921.84,31.2,99.089,2.088,23.95,436
1/15/2016,1880.33,29.42,98.956,2.036,27.02,448
1/19/2016,1881.33,28.46,98.991,2.057,26.05,448
1/20/2016,1859.33,26.55,99.091,1.983,27.59,458
1/21/2016,1868.99,28.28,99.056,2.032,26.69,457
